id;firstname;lastname;p1
5624;Neringa;Montwé;26
7225;Christian;Glaser;18
2112;Rudolf;Jacobi;3
7177;Gerhard;Boetti;29
4012;Gino;Baumeister;44
865;Alfred;Mlcoch;81
10711;Walter;Picard;40
4578;Tobias;Kirkland;23
5899;Hugó;Sýkora;42
153;Bajrammurad;Komar;24
11793;Liesl;Ceroli;23
14374;Gianfranco;Klanjsek-Bratke;41
6958;Fernando;Novak;16
6259;Florian;Hashimoto;42
5630;Zeljko;Joham;50
2557;Keith;Hinterhuber;27
6997;Hartmut;Stöbe;95
9161;Ştefan;Glytnewa;82
8824;Maria;Spoerri;9
8102;Dieter;Dion;81
10051;Karl Anton;Serpan;52
364;Emanuel;Poirier;20
12550;Ernst J.;Elmgreen & Dragset;57
10631;Jakob Lena;Mondino;99
130;Gottfried;Masereel;79
7786;Neringa;Heger;38
11093;James;Goodnough;64
7024;Edward;Jochims;91
10174;Douglas;Kornis;50
7377;Ilya;Kaminsky;80
3785;Konrad;Huemer;81
3548;Wladimir Wladimirowitsch;Lohse;72
12373;Wolfgang;Green;26
11521;Zwelethu;West;80
7513;Ira;de Dominicis;68
3583;Bruno;Kogler;87
5209;Rudolf;Kaitna;78
11912;Gil J.;Bäumer;60
11569;Jud;Althoff;60
1421;Ad;Rotella;95
6371;Ingeborg;Schmidt-Rottluff;53
12506;András;Rauschenberg;28
4007;Harumi;Barth;15
2431;Jakob Lena;Welling;46
6844;Ramsès;Aslan;94
3339;Oscar;Hager;18
9778;Zoulikha;Paik;98
11367;Rimma;Davis;29
10990;Christiane;Garghetti;77
12436;Edward;Botero;31
14655;Walter;Reichenfelser;72
10089;Manfred;Ruff;24
658;Cécile B.;Nechansky-Stotz;72
7013;Mark;Artmann;8
208;Kurt;Ernst;85
3787;Sandro;Saint Phalle;32
7916;Jan;Kornis;52
6548;Peter;Brauer;32
14524;Hans;Mathieu;0
340;Helmut;Reindeer Werk;23
10812;Helen;Balzac;82
12605;Antoni;Jacquet;11
1382;Ansgar;Ohnsorg;32
5168;Leo;Mosettig;74
10745;Rudi;Neurath;89
6860;Fabrizzio;Schoofs;40
682;Mel;Serge III;29
5015;Bridget;Althouse;55
2241;Robyn;Macho;55
12333;Anna-Sophie;Plöger;39
14311;Andreas;Dobrowsky;15
3573;Nam June;Würtinger;32
12868;Jasper;Kolíbal;46
11305;Nil;Kraus;46
9152;Mel;Dufrêne;14
10287;Alice;Turk;45
4039;Arthur;Bense;64
9775;Josef;Kienzer;87
8316;Rudolf;Parr;63
11100;Katya;Mack;54
6323;Isa;Adrian X;35
10560;Daniel;Blossfeldt;11
6977;Felix;Jaudon;81
10697;Kasimir;Cuixart;82
8197;Leidy;Heinze;84
1223;Peter;Oppenheimer;9
3035;Rudolf;Maxonová;77
7857;Berthold;Masereel;2
8802;Marco;Ruff;53
1189;Douglas;Nay;18
10951;Kurt;Judd;58
7590;Sergio de;Bengston;91
4564;Jürgen;Winner;8
4986;Andreas;Reichmann;62
957;Michael;Ostoitsch;55
10304;Peter;Pfeifer;44
892;Daniel;Vu;40
11091;Marina;Balka;10
11149;Gianfranco;Weinberger;98
233;Alex;Jovánovics;64
4399;Juan;Ebersbach;98
10847;Wieland;Müller;75
14847;Bjørn;Fraser;83
6910;Ulrike;Gertsch;47
1804;Josef;Iida;40
2146;Claudia;Fleck;75
3214;Daniel;Penalba;79
4569;Kolo;Blair;22
7843;Leo;Armitage;88
1866;Dimitar;Aurel;10
9707;Larry;Lombardi;16
2654;Ingeborg;Hucleux;10
2393;Margit;Müller;36
13623;Florian;Young;0
12209;Markus;Cascella;55
11999;Mikael;Plensa;6
9217;Donald;Serrano;44
10085;Rodney;Bijl;42
1432;David;Quaytman;40
9652;Bruno;Spiluttini;56
5733;Wilfried;Chlupác;89
9955;Helga;Böhm;59
3847;John;Richier;5
9413;Anne;Ramos;89
8761;Clay;Golz;17
12421;Hubert;Wotruba;95
14291;Joe;Klub Zwei;69
8907;Joerg;Polanszky;98
7080;Ed;Oroschakoff;19
5719;Martin;Lettner;16
8938;Paul;Cunningham;98
12387;Elger;Mies van der Rohe;84
6765;Fareed;Wardill;84
3407;Edward;Turrell;56
6307;Barbara;Klub Zwei;13
5653;Otto;Pongratz;91
5239;Otto;Fine;45
12424;Peter;Haller;5
5890;Richard;Kaprow;15
14878;William Nelson;Kožarić;97
11658;Tess;Stocker;93
5140;Ken;Peacock;87
14321;Alison;Mayer;32
8871;László;Baker;25
4585;Hans;Förg;79
483;Kasimir;Degenhardt;43
7003;Kristian;Vaughan;96
2661;Patrick;Marioni;45
2349;Kimber;Le Gac;32
6437;Elfriede;Maderthaner;94
13350;Heinz Reinhold;Sirbiladze;51
1367;Marcel;Odenbach;4
14343;Sidney;Maurer;50
3856;Richard;Younan;6
6353;Alexander;Lohse;23
8618;Uriel;Generalic;3
7561;Mieko;Fillitz;55
5607;Richard;Bohatsch;96
515;Jaap;Pevsner;46
7356;Lotte;Förg;18
9999;Miklós Maar;Kaufmann;89
10593;Robert;Heger;28
6321;Sabine;Demand;62
10070;Milos;Colomer;30
3929;Andreas;Denny;70
4263;Kamen;Degenhardt;77
7167;Piet;Prantl;60
5696;Georg;Danner;34
4274;Jiří;Bitter;57
8430;Frans;Skrein;21
73;Stephan;Mayer;73
7279;Destiny;Kesting;81
2737;Inge;Jochims;20
9450;Vladimir;Tornquist;1
3935;Per;Chust;27
10129;George;Videofreex;76
4647;Miquel;Hilton;87
1863;Karl;Holdsworth;90
9238;Irene;Lüscher;32
14714;Gavin;Spring;50
10255;Ed;Wardill;90
8829;Luciano;Oberhuber;81
5033;Mimmo;Berger;87
13529;Willem;Canonico;27
10212;Raymond;Bohatsch;49
6959;Rudi;Scheiber;48
41;Graham;Salzmann;20
6311;Walter;Richter;25
13526;Margherita;Fontana;64
1951;Parviz;Brock;25
10764;Wolfgang;Weber;69
9243;Gabriel;Skrička;22
936;Paul;Weber;59
8730;Josef;Lurie;24
4900;Arno;Delimar;14
6340;Jenni;Cesarco;49
9532;Gyula;Segschneider;6
7422;Toni;Gondeln;3
5537;Siegfried;Litschauer;87
298;Hans;Ganahl;43
6699;Manfred;Kaprow;63
1832;Ferdinand;Stażewski;32
12845;William Nelson;Hahnenkamp;69
1885;Paul Albert;Jeroen de Rijke/Willem de Rooij;13
4681;Seiichi;Davis;28
6330;Jean-Luc;Tillmans;84
3821;Olga;Spring;24
10001;Charlotte;Oppenheim;91
12620;Franz;Prelog;9
7150;Rini;Schultze;66
14474;Lucio;Generalic;6
2765;Helen;Creimer;5
10854;Uli;Bernatzik;10
10848;Gino;Araki;77
10646;Frank;Mayer;92
8117;Markus;Bauer;3
11410;James;Neurath;99
9178;Günther;Sekal;7
11218;Jochen;Paladino;55
821;Georges;Oberhuber;53
5237;Artur;Tirelli;39
11393;Erika Giovanna;Artenjak;8
7155;Heinz Reinhold;Archipenko;36
8178;Nina;Spagnulo;83
763;Dick;Metzner;92
9127;Henry;Sundaram;36
10343;Shinkichi;Trawöger;22
9634;Katarzyna;Richly;36
5511;Jiří;Guttuso;64
5421;Milan;Klee;76
8925;Heinz;Prantl;50
13734;Andrea;Bischof;75
1606;Florian;Navratil;62
4271;Joseph;Löbbert;69
2438;Modest;Loeb;43
14536;Tomas;Nabladjan;42
11427;Miklós (Nicolas);Ingerl;88
4385;Haim;Soulages;85
2847;Alexandra;Wall;45
7069;Rudolf;Chadwick;27
4360;Jurij;Holzmeister;71
7103;Ed;Hauser;46
7530;Ingeborg;Davis;93
3890;Peter;Fleischmann;62
3328;Lenka;Geiger;93
11297;Germaine;Gropius;83
508;Victor;Spoerri;36
1760;Giuseppe;Leslie;63
833;Kristian;Fischl;75
9793;Erwin;Moffatt;31
7932;Robert;Zimpel;96
171;Gerlinde;Ingerl;12
12638;Sabina;Tsakiridis;4
8119;Frank;Zehrer;35
12478;Alfred;Rockenschaub;69
14699;Josef;Egg;37
1214;Paul;Poliakoff;5
3130;Pello;Vedova;48
14027;Roger;Canonico;27
12714;Raffael;Caramelle;13
12391;Jean;Malewitsch;67
6980;Siegfried;Hinterhuber;33
14510;Don;Dlugos;13
8066;Klaus;Dion;37
3944;Béla;Freundlich;78
6555;Brice;Costi;29
14671;Rosemarie;Neuwirth;90
8910;Rashid;Becher;66
8780;Felix;Frank;1
3197;Julian;Bustamante;38
8103;Manfred;Spoerri;32
13448;Teresa;Tischer;16
9756;Haim;Sander;29
14720;Elfi;Stern;91
1265;Oto;Schellander;17
11739;John;Lüpertz;84
4694;Anne;Lüscher;67
3501;Wolfgang;Goldblatt;27
4885;Zineb;Picelj;39
12147;Yannick;Friedmann;94
6557;Anna;Abramovic;77
10768;William;Egmeri;7
10214;Max;Jakober;56
4973;Tina;Witzmann;34
6985;Wolfgang;Iglar;67
5714;Nedko;Wolman;30
13191;Jean Marc;Rainer;59
10754;Miriam;Arman;69
2755;Rudolf;Armaly;31
10199;Neil;Costi;56
4048;Johanna;Lucebert;34
12835;John;Westermann;46
13562;Stuart;Erró;82
6159;Anne;Pane;75
14915;Josef;Hosiasson;49
2007;Willi;Raysse;86
7881;Bernhard Johannes;Horn;76
7154;Don;Hoeck;72
5344;Karl;Zitko;15
7440;Andreas;Mangelos;17
1346;Gladys;Fontana;90
7658;Nikita;Couzijn;27
13504;Pablo;David;4
14210;Morice;Prelog;90
7574;Stefan;Silbermann;57
5263;Gerrit Thomas;Schneider;81
9264;Jananne;Klein;52
8210;Frank;Chiari;56
10405;Jutta;Saito;68
939;Jean Marc;Doujak;32
11834;Mark;Provisor;5
10327;Leander;Buonajuti;3
11311;Richard;Graf;92
11772;John;Odenbach;80
10663;Brad;Kempinger;28
8127;Susan;Koether;93
5269;Ray;Beckman;33
2199;Ingeborg;Prachensky;97
3076;Peter;Joos;24
2373;Oskar;Flavin;17
7867;Louise;Malewitsch;37
10484;Giacomo;Hohenbüchler;73
4205;Miklós (Nicolas);Forbát;48
4591;Evelyne;Nauman;33
290;Ilya;Matta - Echaurren;91
1464;Jean Marc;Kocherscheidt;49
7451;Erwin;Paradiso;47
6823;Heinrich;Ernst;55
14573;Gustav;Franke;56
7876;Laurids;Masson;21
12539;Willem;Hansen;7
1459;John;Rippl-Rónai;73
1845;Uri;Etkin;78
1288;Kurt;Fine;4
11929;Fritz;Leslie;34
11211;Curt;Bourgeois;73
10125;Heinz;Horn;55
10725;Michaela;Dahn;44
13189;Cora;Deacon;60
188;Jimmie;Boeckl;87
3544;Heinz;Reichenfelser;30
1936;Mel;Flondor;14
1730;Horst Egon;Yppen;69
13230;Liesl;Kádár;90
10381;Eva;Liebig;28
12945;Birgit;Campbell;23
10938;Ritzi;Gleizes;74
11800;Hannah;Sundaram;7
7712;Todd;Skrein;96
10442;Allan;Hölzel;92
7065;Carter;Raab;87
10811;Giuseppe;Gerlovina;87
6015;Eric;Close;6
3880;Walter;Gilliam;58
3158;Alfons;Duchamp-Villon;90
6917;Hans;Kolíbal;38
14943;Mario;Nádler;36
12553;Franz;Miao;79
2995;Andreas;Kirkeby;38
10664;Otto;Rudowicz;14
5115;Ernst;Hofer;52
14595;Vlasta;Younan;13
6607;László;Gertsch;49
4152;Helmut;Ondak;36
2973;Lajos;Pomassl;34
11377;Robert;Trattner;0
10263;Rini;Mayer;64
10975;Marcel;Emshwiller;49
9204;Pello;Villeglé;59
1634;Michael;Lipsi;13
216;Max;Disler;29
6832;Fritz;Glauber;40
11452;Corsin;Mucha;40
137;Hanne;Acconci;80
5864;Francesco;Tüchert;10
9414;Chris;Kunzmann;63
6025;Karl Anton;Dworak;63
3965;Petr;Artaker;51
3904;Alexander;Jaudon;21
5790;Bruce;Terzic;26
14958;Ulrich;Stażewski;72
9947;Thomas;Buckingham;95
2385;Gabriel;Klub Zwei;76
2321;Richard;Tulcan;69
4606;Fritz;Flois;59
4860;Stanislav;Doujak;16
12694;Ben;Balka;31
4814;Wolfgang;Schwitters;72
11659;Rudolf;Colbertaldo;32
6463;Richard;Reiter Raabe;58
14850;Emilio;Morellet;83
10868;John;Arnold;28
5681;Richard;Matta-Clark;97
899;Tom;Len;49
1285;David;Mueller;32
4160;Ettore;Bizumic;28
5740;Stanislav;Braila;66
8592;Hugó;Mathieu;62
3182;Johann;Scheibl;1
7640;Adolf;Klima;53
8773;Thomas;Nutt;47
9006;Leo;Farreras;4
13534;Herwig;Brisley;43
14821;Sidney;Monko;51
12009;Alexander;Merz;2
10741;Billy Al;Salner;47
14450;Xiaochun;Müller;73
6904;Robert;Wurm;77
13157;Wim;Rosenstiel;78
3850;Andy;Jankovič;19
8259;Igor;Streuli;23
5691;Albert;Gill;42
10973;André;Spindel;61
1076;Edward;Blair;41
9348;Hilla;Chamberlain;5
11604;Edward;Canonico;71
1756;Nita;Léger;35
11769;Francis;Salner;74
6969;Kurt;Adrian X;69
8492;Roman;Malich;97
11123;Franz;Levinthal;24
7680;Bill;Sandbichler;45
4221;Francis;Goodnough;77
10578;Georg;Bayer;46
7618;Thomas;Eckert;13
13327;Charles Christopher;Löbbert;53
12064;Anne;Eddy;23
14617;Juan;Leitner;30
5270;Wolfgang;Rousse;32
2054;Mathias;Malewitsch;25
5635;Andreas;Melamid;16
1527;Marjetica;Jonas;51
7694;Jean-Claude;Painitz;39
14267;VALIE;Magris;15
8016;Michaela;Mack;60
8423;Stefan;Blake;77
8203;Rudolf;Jones;98
11087;Kathi;Beuys;20
2125;Roman;Kren;82
10929;Christian;Collins;65
12538;Jean;Taaffe;75
14106;Klemens;Reed;10
8147;Heimo;Tevet;37
3038;René;Tschirtner;47
12871;Roland;Gutmann;7
4246;August;Costa;5
3680;Kurt;Graves;96
6473;Hans;Fischer;78
13296;Burhan;Gallo;93
6107;Fritz;Hoeck;91
4328;Ken;Fehér;23
7765;Sol;Laibach;81
13512;Wim;Schmidt;64
7641;H. D.;Pinter;25
1981;Wladimir Wladimirowitsch;Hansen;86
1079;Stanislav;Auer;63
12151;Michael;Weber;49
11326;Amédée;Schwegler;9
10609;Janis;Abramovic;54
12161;Barry;Zehrer;99
7341;Karl;Förster;51
8482;Pierre;Penalba;35
7453;Ben;Gantner;70
13953;Rimma;Jochims;5
4446;Walter;Florey;12
6267;Öyvind;Russev;59
1134;Johannes;Gosewitz;39
3209;Hugó;Urban;61
14739;Laszlo;Berlewi;44
6840;Robert;Cuixart;6
934;Günther;Picasso;80
6586;Henryk;Brock;0
2953;Alexander;Kozyra;6
3476;Germaine;Wiener Gruppe;5
1774;Allan;West;97
6409;Siegfried;Pflaum;48
10503;Piero;Markl;92
12368;Kenneth;Frank;32
10995;Ferdinand;Grosz;57
599;Jean;Hausmann;69
11877;Pablo;Zucker;18
9868;Gottfried;Steinbach;11
13176;Oto;Attersee;70
13566;Tomasz;Gauguin;34
13278;Stephen;Ruhm;60
12908;Josef Felix;Schuster;93
5761;Alice;Graf;24
13086;Imre;Poli;90
11119;János;Koether;61
7220;Marcel;Speier;20
3154;Ettore;Zivic;5
14677;David;Lozano;19
10495;Oscar;Hofschen;41
3003;Terry;Rosler;18
1246;Adi;Boetti;90
559;Kurt;Rainer;92
14794;Al;Dogançay;36
9621;Peter;Höke;34
3444;Otto;Tatafiore;87
9855;Gerhard;Lixl;86
1635;Tina;Haas;30
9328;Herbert;Burger;96
11169;Michel;Wagner;69
10729;Alex;Stamos;70
3851;Paul;Skrička;5
7425;Josip;Serge III;13
13885;Roland;Hofer;46
9148;Josef Matthias;Steiner;85
9230;Renate;Andronow;61
5960;Sophie;Meier-Schomburg;58
11365;Ernst;Dorazio;49
4440;Alfons;Prina;39
10890;Maria;Krawagna;20
13582;Philip;Warhol;51
498;Mirjam;Appel;32
6731;Hans;Madame d'Ora (Dora Kallmus);4
12345;Jim;Baj;42
5207;Medardo;Higgins;80
74;Peter;Raynaud;16
8987;Antony;Skrein;45
387;Marcel;Mc Caslin;96
9887;Keith;Painitz;85
2807;Yto;Navares;32
1713;Walter;Moldovan;62
13553;Boris;Haacke;22
4374;Oto;Adrian;46
3430;Tomás;Joham;58
4974;Claes;Rothenberg;60
3229;Sohei;Brus;57
9658;Richard;Schlögl;8
11358;Anne;Iida;26
12356;Jeff;Feuerstein;33
14126;Maria;Kolig;23
2329;Irena;Schnell;78
6793;Henri;Stötzer;76
1913;Helmut;Stażewski;88
2958;Alfred;Wesselmann;81
7527;Markus;Barrada;46
5780;Francisco;Islam;6
13237;William;Ebneth;61
14300;H.C.;Verlon;95
10016;Martin;Wardill;71
5009;Ladislav;Wiener Gruppe;2
12163;Loretta;Dessi;96
8703;Siegrun;Arp;52
3411;Ilse;Kriwet;61
5657;Walter;Hikade;69
8825;Gavin;Moldovan;1
10887;Morice;Jawlensky;10
4074;Angelika;Ruzic;71
12939;Birgit;Kodera;91
7449;Erwin;Reinhardt;35
1107;Walter;Arp;45
10640;Robert;Maljkovic;47
9602;David;Faulkner;19
14873;Frank;Sitte;63
1209;Johannes;Kern;79
9408;Bernhard;Muntean/Rosenblum;29
9980;Anton;Tandon;70
4061;Christian;Smith;32
8509;Dike;Guttuso;54
66;Christina;Cragg;36
9220;Jules;Vana;4
2188;Geoffrey;Schuyff;31
4219;Tamás;Deutsch;7
11330;John;Louis;91
8753;Haim;Baumann;92
10671;Lucas;Steiner;40
13104;Günter;Bijl;48
12707;Branko;Schweinfurter;60
9138;Lowell;Mack;81
1671;Andrew;Saito;97
11541;Joe;Eriksson;18
12501;Kimber;Walker;51
12476;Peter;Moore;97
5212;Joseph;Klanjsek-Bratke;16
6189;Karl;Sitte;59
3079;Ralph;Blume;84
9614;Susan;Clegg & Guttmann;35
14989;Franz;De Maria;74
6939;Peter;Natalia LL;0
4394;Ray;Castro;69
713;Manfred;Koehler;71
7939;R.H.;Mayer;54
10494;Josef;Leatherdale;12
13462;Cristiano;Wilke;38
7501;Dan;Spring;94
13521;On;Gerstner;96
5138;Ben;Lewitt;48
528;Timm;Mejchar;68
4929;Hermann;Saito;18
10273;Louis;Joostens;29
7487;Lenka;Strasser;36
5272;Cindy;Heuer;75
4157;Miklós Maar;Sandback;59
5372;Ahmed;Spalletti;38
4344;Laurids;Morris;36
13956;Richard;Zogmayer;46
14575;Mihael;Kelemen;73
11013;Ernesto;Delimar;25
6187;Martin;Stockholder;54
6675;Ernst;Long;54
6961;Dike;Schöpke;53
8518;Alain;Farreras;49
3614;Thomas;Kandinsky;22
3574;Asger;Fehér;82
11812;Andrew;Schwegler;21
8951;Rochelle;Vautier;2
3979;Hans;Nørgaard;97
3259;Tymon;Baumeister;44
6845;Peter;Ant Farm;57
464;Richard;Hartley;19
3254;György;Hansen;59
4713;Anne;Kirkeby;43
10653;Berthold;Pavlos;5
3518;Corsin;Paalen;20
14926;Adolf;Couzijn;60
8417;Alexander Michailowitsch;Sýkorova;36
3273;Dennis;Luther;66
5466;André;Sasse;21
5489;Franz;Gander;86
10702;Carlos;Jermolaewa;32
104;Sam;Sander;59
241;Tamás;Houf;70
12497;Bruce;Haacke;1
14335;Gerold;Mc Caslin;6
9534;Ken;Gerstl;81
1848;Anne;Hendrich;98
6852;Philipp;Rosso;1
11006;Vasko;Weinberger;42
5515;Johann;Fink;17
7770;Tomas;Jakober;97
14009;Eva;Armando;11
2839;Alain;Chlupác;39
2824;Andy;Dorazio;48
11809;Alice;Baer;24
6171;Sepp;Abramovic;0
11946;Flutura;Paalen;41
9752;Louis;Ingerl;10
10965;Paul;Muntean;65
6068;Josef;Huber;45
5260;Herbert;Birnbaum;41
4830;Johanna;Thiel;8
1807;Peter;Viallat;16
1595;Adolf;Muzika;50
9307;Siegfried;Gütersloh;57
1631;Julian;Pavlos;39
12666;John;Salzmann;65
14951;Peter;Lixl;54
11002;Sylvia;Kempinger;26
7160;Oskar;Heger;17
6589;Nancy;Poliakoff;82
1924;Jutta;Büttner;83
1499;Ines;Jochims;76
10144;Inés;Vukoje;18
5894;Victor;Vostell;71
9974;Roman;Mizrachi;23
5963;Kolo;Kaprow;22
7255;Carola;Hashimoto;13
6467;Mimmo;Deschamps;8
3450;Joe;Djuric;1
10932;Grete;Ceccobelli;28
11537;Vasko;Louis;70
14764;Manfred;Hendricks;93
6606;Angela;Köb;37
2368;Thomas;Kogelnik;15
6407;Reiner;Klaudus;28
4793;Miroslaw;Laurens;99
4130;Oswald;Magnelli;65
4244;Emily;Tyshler;94
12750;Louis;Gursky;85
10060;Rudolf;Solakov;45
4072;Ulrike;Struth;17
933;Giulio;Hartung;7
6194;Edita;Neuenhausen;98
2894;Ivan;Drapell;87
12719;Valentin;Lixl;5
6222;Eva;Burr;8
3706;Haralampi G.;De Boer;50
1545;Siegrun;Furuya;26
3491;Piero;Selichar;16
367;Adolf;Adrian;27
4481;Friedl;Ettl;66
7958;Adi;Fronius;81
3290;Jordi;Colomer;34
1798;Hubert;de Dominicis;95
9681;Tom;Clegg & Guttmann;26
14350;Hans;Biasi;96
8218;Tobias;Klub Zwei;98
5227;Ettore;Mlcoch;49
668;Martin;Buchta;65
12177;Mike;Indiana;90
13875;Richard;Vautier;71
11170;Sol;Höllwarth;27
1734;Vittorio di;Rietveld;19
5080;Gülsün;Zobernig;53
418;Bele;Egger;93
10134;Franz;Bizumic;84
14493;Braco;Blanchard;37
5324;Joseph;Kounellis;70
14552;Walter;Oldenburg;83
10809;Dieter;Koepcke;57
9781;Martha;Freundlich;5
1418;Louis;Shilinskij;19
3822;Julia;Koller;74
9635;Sidney;Sýkora;2
14212;Carter;Jürgenssen;34
4479;Herbert;Jermolaewa;64
2173;Eva;Spiluttini;88
2792;Judith;Büttner;50
6348;Michaela;Geiger;63
1191;Willi;Colbertaldo;13
13929;Domenico;Ströhle;19
6310;Joan;Katzenstein;69
6664;Manfred;Ebner;29
9784;Arnulf;Vukoje;31
14516;Gottfried;Antes;30
14816;Curt;Kelp;71
12417;Stephan;Reiterer;48
8830;Josef;Oman;56
10046;Fabrizzio;Merkel;17
9771;Robert;Joham;85
11164;Josef;Kounellis;69
11916;Nikolaij;Sýkora;33
13179;Reis Pedro;Haber;55
1055;Larry;Dabernig;57
10098;Geoffrey;Steiger;45
8867;William;Blossfeldt;50
6546;Ludwig;Castro;67
6070;Peter;Hollein;75
4113;Zoulikha;Brodwolf;23
518;Josip;Katz;5
14666;Teresa;Reindeer Werk;48
14026;Július;Philipp;23
7897;Reiner;Anatol;69
5013;James;David;16
134;Ugnius;Mucha;35
13204;Imi;Alviani;9
8414;Oswald;Kolig;93
11456;Elfi;Litschauer;96
14683;Plamen;Chust;83
7045;Ellsworth;Buthe;49
4843;Thomas;Skubic;77
7188;Ernst;Natalini;50
5955;Thomas;Arman;70
1316;Georges;Demand;73
2326;Irene;Gütersloh;34
1500;Hubert;Iglar;66
14359;Georges;Rousse;51
13848;Allen;Maurer;41
5667;Paul;Lüscher;66
4988;Bengt af;Reichmann;65
6369;Graham;Stock;88
7373;Friedl;Constant;58
14354;Jan;McLean;80
4391;Natividad;Koepcke;92
13403;Ernst;Sýkorova;80
7236;László;Picabia;96
10919;Peter;Blossfeldt;64
1917;Duane;Avramidis;72
12708;Dirk;Dogançay;33
11974;Adolf;Nesbitt;87
9212;Jim;Hrdlicka;46
14715;Clemens;Warlamis;84
3387;Peter;Pohl;90
8280;Fritz;Barry;39
6297;Alberto;Murer;20
7127;Karl Heinz;Tietze;46
6354;Izhar;Blanchard;3
12404;François;Melamid;32
601;Ernst J.;Kandl;2
311;Heimrad;Covaliu;44
2283;Ernst;Wesselmann;26
10719;Christian;Haug;73
12899;Billy Al;Stefan;57
7303;Dominik;Buckingham;6
2230;Margit;Marioni;5
11716;Chris;Eddy;80
1719;Alexej;Solakov;2
6721;Oliver;Kern;77
11381;Nancy;Sandbichler;87
4961;Maik;Kollnitz;31
2651;Antonio;Lipchitz;1
3522;Zoe;Chiari;5
6106;Julije;Bizumic;92
14787;Jean;Tüchert;60
6745;Edward;Fronius;64
7534;Sohei;Fohn;15
9682;Heinz;Trenkwalder;14
400;Modest;Gerlovina;45
13872;Johann;Gyurko;69
7713;Helen;Nutt;14
11648;Renée;Cottingham;84
11685;Raoul;Morellet;60
5099;Marcel;Steinbach;3
2871;Andrea;Polanszky;19
13993;Elfriede;Turk;13
6181;Zdeněk;Friedman;7
2552;Sylvia;Segschneider;9
4486;Raffael;Hall;13
14253;Kiki;Genzken;72
234;Jean-Michel;Uecker;1
10453;Joseph;Simak;59
13823;Jean;Scheirl;91
4539;Gabriel;Davies;38
3213;Jean;Koepcke;3
12442;Robert;Djuric;31
7698;Günter;Atkinson;81
10751;Sabina;Persiani;59
2558;Mike;Reiter;54
10488;Helen;Hockney;31
8927;Josip;McCarthy;40
3967;Bernard;Rainer;5
12669;Tamara;Jankowski;67
11726;Veronika;Fast;75
1567;Alexandra;Weston;5
323;Terry;Tesar;82
6233;Ahmed;Rotella;58
9929;Almir;Gill;5
13590;Elger;Kaltenbach;75
12541;Friedl;Plobner;88
9475;Johann;Graf;98
3485;Richard;Simak;62
767;Suzan;Flavin;13
8893;Emilie;Becher;28
3836;Paul;Yoshida;27
1000;Erwin;Maurer;67
7353;Maria;Durham;80
6937;Carl;Camera Three Productions, Inc.;1
662;Cristiano;Angeli;37
8098;Miloslav;Wauer;54
6203;Siegfried;McLean;71
56;Sam;Sandbichler;62
8504;Manfred;Schapiro;74
10465;Willem;Schwanzer;43
2605;Jasper;Hartung;8
12526;Anthony;Gosewitz;73
5727;Michaela;Meier-Schomburg;3
1033;Uli;Salachow;20
8115;Alice;Wegner;10
10685;Uriel;Berger;54
6021;Eugenio;Scheidl;71
11112;Sabine;Tornquist;68
14096;Allan;Six;87
10739;Getulio;Natalia LL;9
10236;Peter;Brandmeier;35
9723;Antonio;Hendrich;60
8300;Fritz;Fast;83
8719;Rudolf;Chelkovski;82
12808;Josef;Baruchello;84
802;François;Hoffmann-Ybbs;40
1873;Philipp;Neumann;18
1066;Ion;Ulay;90
5300;Rudolf;Scherer;52
13721;Walter;Kokoschka;65
12990;Bengt af;Kriesche;29
6973;Karl;Sell;99
11840;Ugo;Irwin;77
9918;Dominik;Hauer;77
10856;Michael;Artmann;66
6436;Daniel;Bijl;46
59;Helmut;Klima;83
3238;Emily;Cahen;45
12586;Frantisek;Kogelnik;55
5744;Alfred;Crash;36
9676;Martin;Absolon;81
5891;Nancy;Reismayer-Fritsche;87
7219;Sigal;Rakauskaité;53
7423;Hartmut;Steinberg;35
5800;Tetsumi;Wanke;12
13910;Bruno;Cabrita;74
10924;Suzan;Roth;45
5429;Brice;Olitski;53
12380;Al;Schöpke;51
8587;Doug;Ceccobelli;68
9764;Alejandro;Pongratz;29
2941;Klaus;Gerrard;71
7535;Werner;Franke;42
7864;Keren;Schrader;59
13080;Ralph;Beaudin;52
3780;Nancy;Brisley;79
193;Carl;Raysse;45
862;Gordon;Bianchi;24
6944;Brad;Stella;67
9850;Hubert;Art & Language;62
2074;Sigal;Perjovschi;18
14104;Domenico;Erben;90
12321;Izhar;Flynt;12
5701;Aldo;Bachler;89
7270;Ian;Vautier;53
43;Jiří;Delvoye;79
11779;Heimo;Wakolbinger;65
12642;Loys;Pistoletto;43
11376;Helen;Jankowski;67
5729;Yoshikuni;Ondak;0
5228;Florence;Pistoletto;36
7878;Peter;Macció;0
12873;Yudith;Zitko;14
9207;Wim;Wotruba;68
13066;Hannah;von Gabain;54
182;Helmut;Grabmayr;37
414;Christian;Janco;17
9052;Ulrike;Knebl;73
9091;Heinz;Lüthi;30
7822;Larry;Martin;60
9751;Anton;Ponger;77
1172;Markus;Tandon;12
1408;Bill;Herzig;11
14719;Gladys;Kipke;67
4390;Otto;Braila;97
3174;Lucio;Graf;88
5076;Ákos;Brock;5
1060;Modest;Gallo;92
10590;Katarzyna;Rainer;29
9876;Rochelle;Marini;47
6100;Christian Ludwig;Christiansen;73
6383;Brad;Tosani;83
