id;firstname;lastname;p2
14372;Jean;Schrader;41
14628;Gregor;Schlögl;62
10727;Fred;Burden;71
11361;Jessica;Kabakov;89
10425;Marge;Ripps;90
8049;Ludwig;Lafontaine;47
14947;Claude;Mitchell;82
12835;John;Westermann;17
12939;Birgit;Kodera;10
2284;Ulrike;Böhm;70
782;Eglé;Rossi;83
12331;André;Clegg & Guttmann;51
13371;Louis;Pinaud;64
5435;Jean (Hans);Self;86
897;Tom;Shiomi;48
9314;Alfredo;Pane;38
14756;Walter;Rosc;67
1418;Louis;Shilinskij;6
1329;Nedko;Drach;26
2194;Jules;Rochowanski;57
5826;Adam;Ono;91
7868;Fareed;Luginbühl;36
4945;Wendy;Poirier;86
6563;Lorenzo;Messensee;26
12401;Bernd;Torggler;97
6885;Marie-Jo;Stamos;14
4108;Beat;Hartung;37
6578;Nicole;Cragg;2
14752;Tom;Ortner;38
5848;Wolfgang;Heizer;13
3404;Ştefan;Hencze;68
4392;Shigeko;Skoog;1
753;Vito;Genovés;47
5078;Hans;Hencze;35
895;Alfred;Wurth;29
12974;Kerstin;Hundertwasser;58
11594;Sol;Vukoje;17
4274;Jiří;Bitter;58
11642;Christoph;Olbricht;25
126;Arik;K.U.SCH;87
11442;Hanne;Wiener;80
6538;Izhar;Deschamps;76
12591;Pierre;Pohl;3
13325;David;Hosiasson;96
11975;Markus;McCollum;37
9471;Irena;Ohnsorg;98
967;Richard;Rakauskaité;56
8212;Destiny;Prina;35
4502;Laszlo;Binder;91
12605;Antoni;Jacquet;34
489;Sabine;Kádár;66
10238;Lorenzo;Biedermann;66
385;Henry;Wölzl;95
87;Osvaldo;Erró;10
2924;Emil;Taeuber-Arp;75
5401;Daniel;Katzenstein;55
14106;Klemens;Reed;9
11913;Paul;Taeuber-Arp;75
10720;Richard;Lozano;15
11650;Birgit;Gill;18
7419;Werner;Knebl;49
12505;Leo;Schreiter;40
13599;Milan;Boyle Family;76
4214;Maria;Schwarzkogler;71
7249;Rudolf;Penck;82
6678;Robert;Frohner;85
6614;Inés;Meissner;7
10565;Runa;Kokoschka;94
7430;Sabine;Eisler;71
8298;Marie-Jo;Scheirl;12
11816;Josef Felix;Wotruba;15
12671;Antonio;Chlupác;18
14149;Adolfo;Kirkeby;87
2827;Bradut;Egerer;55
14076;Jeff;Petrov-Gladky;6
2216;Felix;Bense;27
8326;Marcel;Weiler;7
11001;Carla;Zakanitch;95
152;Andy;Marini;55
8245;Michelangelo;Petrick;97
9992;Arik;De Maria;12
5057;Yto;Navalón;81
12128;Gerhard;Wolf;64
10304;Peter;Pfeifer;23
10174;Douglas;Kornis;19
2763;Herbert;Talman;3
5253;Johanna;Canonico;60
13053;Alois;Turk;83
2480;Mark;Hein;0
4460;Gerold;Schlichter;91
9398;Günter;Reiter Raabe;24
2178;Konrad;Eiter;64
10704;Mike;Huemer;46
2229;Joan;Kusama;62
2496;Paul;Bechtle;71
5699;Robyn;Klossowski;8
612;Jules;Hauer;44
1649;Michael;Kogelnik;33
3377;Dan;Bonato;50
11711;Tracey;Streuli;51
10328;George;Richly;34
189;Nil;Segschneider;73
12070;Frank;Willmann;76
11833;Florian;Trauttmansdorff;2
7506;Victor;Sasse;36
1440;Peter;Nowak;15
598;Xiaochun;Barry;36
7242;Hans;Picasso;20
12029;Ugnius;Knowles;13
2733;Herbert;Kolíbal;59
1837;Tony;Masereel;33
5502;Camilla;Kelley;41
4209;Franz;Pevsner;92
3357;Oswald;Schlögl;29
470;Georges;Maxonová;2
2816;Maria;Schapiro;36
6488;Wladimir Wladimirowitsch;Navalón;2
13543;Michael;Ensor;12
3917;Thomas;Blume;33
134;Ugnius;Mucha;84
14586;Karel;Haus-Rucker-Co.;59
12120;Rudolf;Merz;43
14764;Manfred;Hendricks;35
12174;Patrick;Trattner;61
9705;Wilhelm;Smithson;0
109;Ed;Jan;32
6278;Georg;Davie;64
5089;Marc;Reed;75
4361;Marie-Jo;Lewitt;21
1245;Constantin;Hutzinger;85
14954;Bernard;Ulrichs;29
4030;Giulio;Meissner;30
14003;R.H.;Heizer;58
2243;René;Benazzi;17
14119;Josip;Golz;82
6800;Reiner;Rühm;27
13871;Robert;Prina;54
2349;Kimber;Le Gac;60
10572;Rudolf;Janschka;53
5348;Zbynek;Richter;46
12910;Roland;Grabmayr;22
11622;Jacques de la;Posenenske;25
2110;Mladen;Calzolari;50
5136;Manfred;Zimpel;87
7337;Willi;Cuixart;64
8357;Josef Matthias;Eriksson;24
4180;Mario;Würtinger;92
8676;Yannick;Boyle Family;90
6771;Dara;Vukoje;77
8186;Renate;Billingham;83
6976;Bill;Hucleux;11
12992;Bernhard;Sarkis;8
12315;Orshi;Beaudin;40
7007;Hans;Ortner;44
2004;Paul Otto;Hölzel;14
3056;Peter;Bechtold;4
7847;Johannes;Evans;53
12011;Martin;Tyshler;57
10168;Jan;Flois;2
6483;Wolfgang;Knesl;49
12932;Ines;Novák;9
8251;Kaucyila;Hoeck;65
2712;Herwig;Kopf;70
8069;Larry;Robaard;87
670;Herbert;Alexenberg;16
1870;Renate;Brătescu;85
9166;Willem;Müller;53
14770;Jochen;Alexenberg;62
13142;Herwig;Tesar;65
13601;Hans;Gilliam;58
10821;Georg;Gallo;95
5856;László;Kanovitz;22
12002;Yukinori;Generalic;39
10735;Markus;Leinfellner;2
13603;Tymon;Koller;83
14950;Fritz;Tillmans;78
6247;Dorit;Smith;89
1800;Marcel;Pechoc;33
12880;Oskar E.;Bury;52
526;Josef Matthias;Kaltenbach;68
604;William;Hoflehner;48
12295;Walter;Gutfreund;69
1109;Alfred;Muehl;87
5803;Julije;Perjovschi;93
1667;Robert;Wiener;10
13653;Anna;Catelani;33
11961;Peter;Kren;67
8307;Fritz;Purucker;65
1261;Jesse;Poli;41
9546;Heinrich;Léger;18
5255;Joannis;Irazu;51
11850;Wendy;Mack;84
14969;Helmut;Absolon;3
10547;Tomislav;Goings;22
9445;Besnik;Willmann;48
1817;Osvaldo;Klub Zwei;57
3677;Dezsö;Grübl;45
5291;Ger;Mosbacher;83
11384;Josef;Creimer;5
11857;Maria;Whiteley;52
9532;Gyula;Segschneider;66
2517;Öyvind;Jacobi;21
520;Klaus;Milunovic;10
11598;Massimo;Reinhardt;75
9513;Toni;Tomasello;61
3140;Jutta;Pechoc;11
6049;Siegfried;Doujak;86
14301;Duane;Rühm;73
5811;S. J.;Burden;65
785;Edward;Ghadirian;44
8174;Oscar;Nagy;76
14480;Herbert;Borsos;70
3029;Fritz;Jacobi;4
11052;Jean (Hans);Deutschbauer;84
2906;John;Appelt;22
9860;Frantisek;Nádler;8
4533;Christian;Castillo;24
1139;Hubert;Tinguely;55
10842;Oto;Picelj;63
10835;Fritz;Oelze;73
2244;Ray;Saito;84
4297;James;Reichenfelser;87
8322;Robert;Serra;11
10261;Friederike;Adrian;44
936;Paul;Weber;65
340;Helmut;Reindeer Werk;58
11394;Ivan;Ivanov;65
10952;Piet;Stengel;56
6159;Anne;Pane;96
2358;Cédric;Mitchell;56
5845;Lotte;Ivanov;84
12463;Florian;Ströhle;85
4304;Jessica;Gütersloh;94
8403;Stephen;Koepcke;7
7731;Douglas;Haxhillari;24
2483;Eloise;Broodthaers;96
8893;Emilie;Becher;65
9368;Nancy;Haxhillari;25
2113;François;Alvermann;61
12143;Siegfried;Fanfani;86
10266;Stefan;Heuer;40
8359;Efthymios;González;61
735;Francesco;Jacobsen;39
1697;Manfred;Haber;85
14008;Don;Hilliard;66
4309;Markus;Jonas;5
10188;Lawrence;Kolig;61
2188;Geoffrey;Schuyff;33
13786;Stanley;Korab;58
5769;Toni;Davis;11
3019;Feri;Klub Zwei;79
11730;Bernard;Kirkeby;84
7096;Hans;Schmidt;96
11692;Nita;Blanchard;43
3683;Marc;Engsted;8
7920;Mimmo;Yoshida;97
3149;Constantin;Engsted;22
11887;Jananne;Doesburg;90
13012;Adam;Rossi;96
13725;Eugenio;Steiner;28
2786;Pierre;Kipke;58
9565;Julius;Hansen;88
14308;Massimo;Thek;52
10754;Miriam;Arman;95
11687;Otto;Laib;68
11004;Pierre;Nørgaard;72
4064;Thomas;Neuenhausen;48
11643;Franziska;Sigma Gruppe;13
6183;Edward;Silbermann;50
8914;Walter;Schwitters;93
734;Horst Egon;Sigma Gruppe;58
2619;Rudolf;Hendricks;32
3104;Josef;Vogelmayr;87
1054;Ivan;Vautier;28
3848;Nikolaij;Reed;12
3654;William;Arnold;1
10837;Olga;Moser;80
1438;John;Esser;87
2769;Andreas;Fagerlund;23
10552;Alfred;Hahnenkamp;66
10564;Hubert;Majakowski;2
6999;Edward;Huemer;3
9685;Ilse;Frize;95
953;Rudi;Spring;74
2288;Alessandro;Cyrenius;48
4783;René;Hoepffner;97
2578;Inge;Dobrowsky;56
5736;Miroslaw;Hughes;5
8360;Jordi;Brătescu;4
9790;Keith;Bernatzik;24
1683;Hermann;Tietze;84
14120;Serge;Leitner;30
9888;Bernard;General Idea;35
3226;Josef;Salachow;62
14027;Roger;Canonico;19
7694;Jean-Claude;Painitz;23
11695;Fritz;Andersen;4
9681;Tom;Clegg & Guttmann;75
11806;Xiaochun;Lauscher;90
9168;Manfred;Jorn;70
9038;Barbara;Smith;73
13557;Walter;Hoffmann;61
525;Herbert;Britz;62
7094;Peter;Uslé;76
12906;Sepp;Poirier;13
7369;Monika;Gander;2
9129;Jacques;Lippard;2
10288;John;Opalka;24
6763;Florentina;Shiomi;20
8808;Christian;Richter;87
2443;Oskar;Kren;14
14166;Mel;Schlick;48
6223;Richard;Weibel;66
14570;Mikael;Zuckermann;53
12866;Heinz;Davis;29
5630;Zeljko;Joham;16
8600;Alessandro;Picasso;24
14949;Henryk;Paschke;32
7380;Johanna;Barry;35
5164;Anne Kathrin;Marx;24
2568;Juan;Reed;31
14396;Werner;Rockenschaub;46
8693;Georg;Weston;71
3192;Ferdinand;McElroy;75
12425;Ernst;Blair;39
8026;Kathi;Goldin;36
5641;Walter;Schilling;19
3681;Richard;Beck;93
3952;Richard;Cuixart;75
3290;Jordi;Colomer;32
7272;Robert;De Maria;53
3497;Jo;Cage;55
14232;Rudolf;Warhol;83
9890;Victor;Unger;26
12369;Robert;Di Fabio;91
13085;Gloria;Flynt;3
130;Gottfried;Masereel;89
2745;Erich;Flögl;96
14729;Robert;Hilliard;54
4512;Roman;Baumeister;28
3390;Jürgen;Yppen;54
3107;Peter;Birnbaum;38
7525;Kari;Ruthenbeck;51
2464;Jirí Georg;Part;95
1642;Martha;Haus-Rucker-Co.;20
3273;Dennis;Luther;15
6455;Hans Joachim;McLean;51
13592;Georges;Louis;90
4940;Raffael;Stötzer;15
2914;Ugnius;Komposch;43
13382;S. J.;Gerlovina;89
9873;Maria;Perrin;31
4182;Hermann;Pevsner;83
2029;Walter;Constant;17
656;Sabina;Patkin;79
5487;Joannis;Schönweger;12
12203;Friedl;Ona B.;66
10216;Franz;Đukić;95
498;Mirjam;Appel;53
743;Hans;Goodman;45
11583;Luis R.;Ortner;18
2746;Anna;Weder;78
645;Roland;Müller;35
9159;Friedensreich;Schmitt;53
6582;Ferdinand;Dietman;66
8035;Oswald;Jakober;30
5600;Rudi;Brauner;15
11545;Hans;Arman;79
7849;Rainer;Klapheck;95
2875;Christine;Poirier;0
9911;Kari;Simak;81
12350;Giuseppe;Degottex;71
4532;Joan;Steiger;39
14974;Manfred;Le Gac;46
4824;Anne;Koether;38
4411;Heinrich;Tandon;52
11584;Michael;Lozano;69
13420;Gordon;Yanagi;25
11585;Anton;Potter;84
6300;Malcolm;Scheibl;90
4863;Richard;Warhol;13
13861;Lajos;Riepl;2
9945;Rimma;Campbell;38
660;Klaus;Pauer;68
2221;David;Schmidt-Rottluff;33
13264;Ernst;Laric;87
410;Francesco;Brodwolf;63
13263;Martin;Klanjsek-Bratke;3
11169;Michel;Wagner;17
2433;Mark;Gyurko;67
5041;André;De Keijzer;72
2771;Erika Giovanna;Young;86
6316;Adolf;Suppin;6
8551;Andrea;Fahrenholz;61
8425;Reimo;Komet;56
9399;Gertrude;Mitchell;92
8733;Fabrizio;Rinke;97
10989;Christian;Wall;98
2066;Herbert;Henson;26
10862;Carolee;Schweinfurter;21
13930;John;Schmidt;54
4498;Marjetica;Kopystiansky;27
2739;Leon Polk;Hörtner;13
9842;Lothar;Lubennikov;60
12739;Keith;Krenek;53
12552;József;Reinhardt;54
548;Joseph;Kelemen;7
2145;Hannsjörg;Zotter;14
978;Ralph;Parr;90
1906;Berthold;Moore;38
2917;Cy;Hendrich-Hassmann;73
8651;Martha;Brüning;10
9611;Victor;Schmatz;83
9549;Wim;Yppen;18
1550;Bruno;Gerlovin;0
11682;Jenni;Staudacher;23
12534;Fernando;Gasteiger;19
13556;Wolfgang;Levinthal;55
4227;Wilhelm;Rossi;88
8578;Albert;Kopystiansky;78
3578;Judith;Teisseire;44
10213;Marcus;Förg;12
864;Peter;Fraser;63
3387;Peter;Pohl;34
11990;Susana;Degenhardt;3
3555;Christian;Wiener;62
1185;Josef;Gerstner;19
11408;Hans Peter;Stoll;99
13998;Hermann;Reiter Raabe;52
5300;Rudolf;Scherer;85
11443;Nobuyoshi;Silbermann;84
8336;Kolo;Sarkis;84
6842;Doug;Yanagi;90
12286;Yoko;Beuys;91
9361;Adolfo;Bischoffshausen;81
5096;Emily;Wagemaker;82
2698;Mario;Genovés;46
9301;Helmut;Reinhold;12
8448;Helga;Bortnyik;0
8557;Lois;Molto Brutto;33
8350;Margherita;Meyer;70
4589;Christian Ludwig;Iglar;63
9001;Joe;Goodnough;43
6365;Alain;Dietman;45
8388;Bruno;Mikl;60
14724;Ernst;Henson;55
1925;Wladimir Wladimirowitsch;De Maria;64
4575;Thomas;Schnell;57
14018;Oliver;Schönweger;86
6374;Joke;Atkinson;4
477;Julius;Gappmayr;40
6137;Laure;Krawagna;78
3184;Manfred;Cane;59
14282;Mario;Scheidl;72
11379;Brad;Bak;40
356;Jessica;Graubner;91
4792;Edward;Böhm;63
14721;Rómulo;Gangl;39
11809;Alice;Baer;82
4275;On;Simotová;34
9679;Anna;Brock;27
186;Roy;Murer;90
10959;Gladys;Scherer;15
13054;Ira;Pardi;1
8412;Oscar;Hauer;73
12336;Henry;Etkin;4
14070;Richard;Le Gac;67
12444;Sigal;Leitner;84
12848;Gyula;Forbát;38
12798;Clay;Vogelmayr;33
3198;Christian;Putz;9
10394;Jiří;Le Va;15
14915;Josef;Hosiasson;78
3938;Josef;Fink;75
12700;Peter;Bak;91
9440;Pavel;Irwin;5
5259;Hannah;Yalkut;28
8461;Nina;Kern;57
1534;Gerold;Egg;49
12224;Paul;Lurie;92
3362;Claudio;Lavier;22
8372;James;Ortner;61
13718;Hermann;Pane;1
8414;Oswald;Kolig;81
12030;Peter;Lieske;91
3420;Franz;Zitko;40
3;Carla;Schwarzkogler;11
12785;Elger;Turk;41
7342;Ad;Haring;85
4937;Christian;Hanson;74
11570;Gustav;Artenjak;50
6130;Bernard;Schlemmer;73
9044;Rashid;Birnbaum;34
2962;Ugo;Magris;67
6134;Ernst;Ebneth;95
3238;Emily;Cahen;35
13228;Steffen;Fahrenholz;65
6902;Christian Philipp;Mayer;60
6231;Rudolf;Poledna;78
5013;James;David;54
4263;Kamen;Degenhardt;43
2606;Arnulf;Voss;24
14092;Joan;Egger;25
4482;Wil;Schumacher;85
2736;Giuseppe;Gursky;34
1514;Ben;Fodor;83
1524;Ryszard;Mack;81
11432;Christian;Dejanov;51
7833;Marco;Calzolari;15
10486;Rachel;Lucebert;29
4834;August;Neuenhausen;57
8286;Orshi;Frohner;66
9963;Laurids;Fraser;18
6872;Oswald;Schmidt;77
1382;Ansgar;Ohnsorg;17
12976;Cindy;Gursky;85
1841;Corsin;Pezold;27
12561;Clay;Matta-Clark;67
3180;Wolfgang;Andre;21
7358;Georgia;Doujak;69
4085;Alfred;Fontana;63
6813;Thomas;Fahrenholz;8
1893;James;Nay;41
7360;Anton;Watzl;9
14489;Paul;Flois;83
1986;François;Motherwell;97
5813;Artur;Hofschen;52
1129;Vagelis;Macció;91
3370;Arnulf;Boetti;59
8163;Florian;Scott;35
13312;Kenneth;Strau;97
9509;Merce;Itten-Schule;45
2451;Franz;Turk;5
10075;Heinz-Günter;Wotruba;49
10241;Alfred;Kubelka;78
10608;Parviz;Spero;92
6059;Jo;Schlichter;97
13852;George;Litzenberger;90
2050;Vittorio di;Gosewitz;12
11416;Julian;Schinwald;28
1274;Lajos;Yang;45
12411;Anna;Attersee;14
3349;Nadim;Aeppli;43
5496;Marcel;Nitsch;76
14294;Lotte;Kirchberger;21
10973;André;Spindel;14
13355;Sandro;Nesbitt;70
10745;Rudi;Neurath;15
3441;André;Herzig;13
6151;Judith;Chust;76
10366;Judith;Freiler;4
7186;Wifredo;Schlag;87
14536;Tomas;Nabladjan;42
2803;Hans;Uslé;28
7884;Ben;Ozenfant;34
8811;Edward;Colombo;63
11930;Alexander;Lowe;85
3503;Allan;Larson;12
3240;Barbara;Opalka;18
8140;Valerie;Patterson;99
1556;Thomas;Schnabel;33
8347;Bill;Wurth;31
8081;Mathilde;Becher;6
949;Gino;Glauber;39
6793;Henri;Stötzer;9
3479;Mirjam;Joos;86
4476;Robert;Leitner;3
931;Kurt;Komet;28
454;Ed;Hutchinson;83
4798;Tom;Deacon;21
6057;Wilhelm;Brooke;80
11006;Vasko;Weinberger;10
6283;Neil;Al-Ani;35
7530;Ingeborg;Davis;59
12500;Andrea;Schreiter;84
238;Plamen;Rainer;52
9626;Getulio;Kern;76
11647;Drago J.;Magnelli;41
3095;Ingeborg;Jonas;72
6893;Nam June;Black;96
12575;Piero;Raynaud;92
9111;Rudolf;Schuster;53
14614;Ger;Scordia;46
1714;Julio;Skoog;9
5771;Erwin;Macció;28
7855;Padhi;Delaunay;38
1768;Pascal;Spiegel;98
4876;Dick;Hucleux;25
11473;Hermann;Constant;5
3747;Michail;Ivanov;57
12069;James;Muehl;13
1755;Karl Anton;Gies;6
9918;Dominik;Hauer;9
10957;Virginia;Beuys;19
5170;Karl;Shiomi;28
1;Paul;Blanchard;36
10827;René;Bitter;31
13737;Lawrence;Heisig;28
3223;Günter Zamp;Gangl;3
2459;Alfred;Neumann;61
3449;George;Reiterer;29
72;Ree;Löffler;97
4803;Gabòr;Stern;84
4710;Moyra;Hains;23
5687;Ellsworth;Pevsner;63
11;Andreas;Sasse;32
3489;Medardo;Schmit;34
10297;Markus;Hughes;63
6921;Günther C.;Gilbert & George;93
12641;Jananne;Hosiasson;74
589;Elke;Mark;54
6269;Paul Otto;Adrian X;30
7029;Florian;Dessi;70
8672;Christoph;Bengston;79
14168;Renate;Alviani;9
8061;Florentina;Yamaguchi;73
8366;Alfred;Kraus;4
927;Jananne;Obholzer;0
44;Georg;Tsakiridis;89
11087;Kathi;Beuys;72
4623;Silke;Haring;76
3039;Marcel;Evans;6
5221;Lisl;Bourgeois;21
12749;Wladimir;Rosenblum;91
7648;Hannah;Poliakoff;46
8958;John;Arp;23
14672;Tomas;Botero;45
8919;Dirk;Kelp;36
12690;Valentin;Borsos;50
5316;Gerd;McCarthy;50
13031;Emanuel;Tornquist;35
13829;Emily;Lieske;37
568;Sándor;Leitner;13
7157;René;Kriwet;74
13684;Zoe;Klima;61
7605;Pavel;Badiola;92
3457;Keith;Tulcan;91
9110;Cédric;Dietrich;79
13088;Paul;Marchand;85
1330;James;Christiansen;66
532;Dominik;Wagemaker;55
4127;Geta;Plessi;24
8747;Gary;Hockney;96
9800;Hans Peter;Tatafiore;15
10230;Jacques;Gerlovina;1
4908;Ines;Appel;30
13200;Georg;Rotella;91
2168;René;Artenjak;80
7362;Dorothee;Serra;71
6846;Henry;Berlewi;91
13362;Robert;Reyl-Hanisch;41
8864;Jirí;Malfatti;4
2896;Eric;Laurens;89
11931;István;McKeever;99
12048;Drago J.;Poledna;26
7057;Stephen;Golz;22
14369;Uri;De Chirico;49
1488;Thom;Segschneider;90
2105;Gerlinde;Cottingham;82
11574;Heinz;Philipp;77
11495;Arthur;Bressnik;11
12921;Victor;Kaitna;73
3329;Chris;Pomassl;96
7756;Vilém;Prouvost;47
13545;Michael;Pascali;79
7725;Josef;Bayer;61
1411;Ernst;Kopystiansky;25
13968;Hans;Islam;37
13750;Ray;Stern;79
3385;Alfred;Huber;52
9289;Sonja;Klanjsek-Bratke;72
2356;Tina;Delaunay;62
2696;Werner;Navratil;92
682;Mel;Serge III;28
10421;Richard;Samaras;41
199;Richard;Pakosta;53
57;Anna;Sander;53
7343;Josef;Acconci;95
11562;Willi;Young;44
11296;Christian Philipp;Marioni;8
6092;Nino;Hutchins;76
3512;Osvaldo;Pongracz;82
3985;Marta;Kienzer;59
11668;James;Fronius;91
1165;Peter;Immendorff;14
10389;Robin;Willmann;84
4418;Hartmut;Ganahl;37
1133;Larry;Faulkner;46
1503;Stuart;Goessl;2
7361;Karl;Smith;5
587;Mario;Nay;37
9251;Laurids;Kriwet;32
5750;Gérard;Alviani;3
9530;Gideon;Colbertaldo;37
5540;Gianni;Williams;2
9496;Willi;Fila;59
11941;Albert;Eiter;23
10395;Michaela;Gursky;64
1155;Mimmo;Heizer;62
7814;Georg;Schellander;84
4280;Mathias;Arman;83
11469;Don;Wool;43
10150;Andreas;Magris;32
1790;James;Forstner;56
6169;Corsin;Ebner;30
6153;Josef;Frank;95
3635;George;Bellmer;35
5285;Mihael;Tobey;3
12732;Hans;Goller;98
1132;Loys;Zitko;49
1742;Joseph;Kornis;14
7190;Stefan;Meurice;45
3382;Ernst;Petrick;9
8787;Ute;EXPORT;48
13319;Seiichi;Stocker;42
7660;Larry;Schlemmer;74
8712;Vladimir;Brock;63
4786;Bruno;Cruz-Diez;42
3526;Jean;Martin;98
11264;Thomas;Tschirtner;80
6854;Lucio;Clemente;55
7663;Heimo;Baier;19
9976;Pier Paolo;Marini;63
4493;Joseph;Maurer;29
4090;Francisco;Ulay;1
10844;Gabriel;Berger;8
13886;Oscar;Marx;51
2809;Lajos;Fleischmann;80
857;Oswald;Gotovac;52
4732;Jochen;Baechler;23
4347;Theodoros;Sandbichler;30
7158;Ernst;Sengl;54
12766;Giuseppe;Kolář;16
2828;Juan;Parmiggiani;83
10902;Hans (Jean);Navalón;8
9184;Paul Otto;Grubinger;15
7261;Dimitrij;Wiener;8
6441;László;Part;92
11895;Nicole;Gondeln;42
5595;Hermann;Ondak;76
167;Siegfried;Schwegler;41
9760;Andreas;Huber;56
14895;Kurt;Fahrenholz;97
10724;Bruno;Jascha;63
7352;Heinz;Althouse;45
2908;Alexander;Böhm;16
1851;Bruno;Kubota;48
2281;David;Costa;22
13303;Raffael;Hartung;8
6567;Piero;Krenek;62
4172;Dimitrij;Pinaud;0
11983;Hubert;Böck;24
11016;Miriam;Feuerstein;8
3079;Ralph;Blume;18
1068;Gianfranco;Delvoye;17
2448;Jan;Göthe;29
1130;Patrick;Schonzeit;85
14675;Ernst Wilhelm;Hilliard;0
12653;Peter;Klien;47
10524;Eva;Raysse;89
8565;Anne;Krieg;22
11025;Nikita;Verlon;28
4855;Jordi;Taeuber-Arp;38
14093;Rudolf;Stenzel;90
372;Shigeko;Tietze;36
9648;Hermann;Damisch;74
12180;András;Delaunay;16
534;David;Jacobsen;67
8268;Lukas;Servranckx;44
5853;Thomas;Selichar;57
7002;Rudolf;Cagnaccio di San Pietro;29
8126;Alfredo;Page;43
3594;Robert;Davey;83
2654;Ingeborg;Hucleux;6
13233;Oswald;Lieske;89
957;Michael;Ostoitsch;21
13314;Dominik;Wool;43
2360;Milton;Pevsner;64
4239;James;Raven;38
9256;Franz;West;82
12597;Doug;Gutmann;41
13487;Kurt;Campbell;21
7685;Piero;Leitner;17
8687;Ino;Yppen;68
2286;Heinrich;Bromová;27
12477;Rudolf;Jacobsen;7
2011;Gianfranco;Dokoupil;4
11780;Hermann;Filliou;26
7263;Guido;Schuyff;85
4996;Erwin;Blair;48
12254;Adolf;Schiess;83
10218;Heinz;Stoll;29
8708;Wendy;Fleck;82
2491;Besnik;Pakosta;27
12454;Robert;Willmann;36
5471;Ingeborg;Jones;25
5147;Carry;Poirier;7
13575;Phil;Bayer;88
7548;Josef Felix;Poons;77
4107;Siegfried;Hundertwasser;60
12879;Kaucyila;Talos;82
3786;Edward;Pincemin;31
3957;James;Immendorff;17
710;Lorenzo;Degottex;87
13772;Klaus;Ranner;71
9946;Rudi;Clemente;12
7712;Todd;Skrein;70
6075;Arnulf;Hofer;75
7191;Július;Neuwirth;86
7595;Rudolf;Mlcoch;31
7112;Gerold;Hansen;97
1982;Claude;Johnson;98
2385;Gabriel;Klub Zwei;41
14193;Alain;Wiener Gruppe;93
5299;Liudvikas;Boltanski;66
10380;Motti;Patkin;54
3997;Heimo;Boxer;55
6545;Wil;Wiesenfeld;54
3379;Michaela;Zykan;63
784;Dike;Melamid;41
14407;Jud;Locher;10
3626;Alexander;Dertnig;75
10504;Motti;De Kooning;19
1423;Gideon;Dorazio;15
5098;Pierre;McLean;11
14748;Keith;Fogarasi;24
12023;Nino;Hohenbüchler;78
1531;Maria Theresia;Sonnier;22
847;Ferdinand;Haacke;61
14340;Ion;Iseli;53
11080;Gerrit Thomas;Wewerka;39
2935;Jean;Tinguely;7
3749;František;Korab;69
90;Jean Olivier;Armaly;9
10300;Valeriy;Dworak;90
14175;Bernhard Johannes;Hilton;73
7842;Gary;Lawrowa;87
5025;Gerhard;Anatol;11
7141;Johannes;Goodnough;51
9250;Mary Ellen;Hartnagel;25
11268;Kimber;Ebersbach;36
6547;Luis R.;Mack;11
6835;Hermann;Bernatzik;97
12245;Arnulf;Gropius;86
3741;Kari;Scordia;22
1662;Jud;Muntean/Rosenblum;44
1209;Johannes;Kern;12
13124;Mladen;Fahlström;57
9335;Reiner;Turk;38
5183;Allen;Graham;46
3721;René;Pignon;45
12870;Jacques de la;Appel;93
14312;Gloria Giovanetti;Bernatzik;66
1110;Brice;Ketter;31
6584;István;Boltanski;41
5438;Marcus;Huber;30
351;Francisco;Gille;40
1160;Eva;Philipp;2
1350;Runa;Oberhuber;48
4916;Franz;Adrian X;18
13175;Domenico;Simak;22
34;Haim;Ursula;94
6819;Edward;Lavier;78
12528;Meina;Wakolbinger;34
12580;Irena;Djuric;34
12946;Heimrad;Lataster;62
5468;Roger;Molacek;29
9196;Stanislav;Cahen;81
9039;László;Kosuth;11
2126;Theo van;Wilke;45
12502;Ira;Frenken;10
8040;Jo;Brusse;86
12169;Christine;Cruz-Diez;13
1333;Sigal;Kempinger;10
2685;Maria;Rosei;15
8263;Irene;Brauner;31
8411;Bruce;Feuerstein;34
139;Judith;Oppenheimer;42
6962;Vagelis;Cano;35
7377;Ilya;Kaminsky;98
4138;Elmar;Saint Phalle;49
8391;Laurids;Gutfreund;97
4377;Karl Anton;Hinterhuber;44
7550;Sam;Appelt;69
2888;Gerd;Kriwet;91
13588;Alfred;Rauschenberg;69
69;Oswald;de Dominicis;36
12313;André;Iida;19
7887;Piero;Kelly;35
12728;Teresa;Spagnulo;11
5720;Laurids;Samaras;8
3541;Georg;Toraldo di Francia;53
4224;André;Copley;13
12167;Leo;Brauer;74
12459;Hannsjörg;Appelt;16
9200;Stan;Cragg;60
2839;Alain;Chlupác;23
1190;Allen;Spindel;68
11694;Guido;Hollein;45
3838;Ira;Steinbach;60
2716;Ulrich;Estes;91
13875;Richard;Vautier;9
107;Bruno;Calle;55
2895;Alberto;Bronner;13
3061;Peter;Fahlström;91
12225;Matthew;Chelkovski;67
13810;Victor;Wakolbinger;40
6895;Bertrand;de Ridder;21
9623;Paloma;Muntean/Rosenblum;46
14952;Ferdinand;Wieternik;21
8465;Hartmut;Wukounig;18
1977;VALIE;Ulay;31
8719;Rudolf;Chelkovski;73
1877;Jirí Georg;Lindner;83
12778;Leon Polk;Klauke;46
14856;Richard;Fox;97
